"","year","month","intent","police","sex","age","race","hispanic","place","education"
"94687",2014,"11","Homicide",0,"M",19,"Black",100,"Home",1
"94688",2014,"11","Homicide",0,"M",23,"Black",100,"Home",2
"94689",2014,"11","Homicide",0,"M",24,"Black",100,"Home",2
"94690",2014,"11","Homicide",0,"M",26,"Black",100,"Home",2
"94691",2014,"11","Homicide",0,"M",31,"Black",100,"Other unspecified",2
"94692",2014,"11","Homicide",0,"M",24,"Black",100,"Other specified",2
"94693",2014,"11","Homicide",0,"F",61,"White",100,"Home",1
"94694",2014,"11","Suicide",0,"F",47,"White",100,"Home",2
"94695",2014,"11","Suicide",0,"M",46,"White",100,"Trade/service area",4
"94696",2014,"10","Homicide",0,"M",64,"White",100,"Home",2
"94697",2014,"11","Suicide",0,"F",47,"White",100,"Other specified",3
"94698",2014,"10","Suicide",0,"F",36,"White",100,"Other unspecified",2
"94699",2014,"11","Suicide",0,"M",73,"White",100,"Other unspecified",2
"94700",2014,"10","Undetermined",0,"M",33,"White",100,"Other unspecified",2
"94701",2014,"11","Suicide",0,"M",57,"White",100,"Home",2
"94702",2014,"11","Undetermined",0,"M",69,"White",100,"Home",1
"94703",2014,"11","Suicide",0,"M",43,"White",100,"Home",3
"94704",2014,"10","Suicide",0,"M",26,"White",100,"Other unspecified",2
"94705",2014,"11","Suicide",0,"M",83,"White",100,"Other unspecified",2
"94706",2014,"11","Suicide",0,"F",56,"White",100,"Other unspecified",2
"94707",2014,"12","Suicide",0,"M",54,"White",100,"Home",4
"94708",2014,"11","Homicide",0,"M",28,"Black",100,"Street",1
"94709",2014,"11","Suicide",0,"M",62,"White",100,"Other unspecified",3
"94710",2014,"11","Homicide",0,"M",29,"White",100,"Other specified",1
"94711",2014,"11","Homicide",0,"F",46,"White",100,"Other unspecified",1
"94712",2014,"11","Suicide",0,"M",51,"White",100,"Home",3
"94713",2014,"11","Suicide",0,"M",31,"White",100,"Other unspecified",3
"94714",2014,"11","Suicide",0,"F",64,"White",100,"Home",3
"94715",2014,"11","Suicide",0,"M",89,"White",100,"Other unspecified",4
"94716",2014,"11","Suicide",0,"M",68,"White",100,"Other specified",3
"94717",2014,"11","Suicide",0,"M",92,"White",100,"Other unspecified",2
"94718",2014,"11","Suicide",0,"M",44,"White",100,"Home",2
"94719",2014,"11","Suicide",0,"M",66,"White",100,"Other unspecified",2
"94720",2014,"11","Homicide",0,"M",40,"Hispanic",223,"Home",1
"94721",2014,"11","Suicide",0,"M",46,"White",100,"Home",2
"94722",2014,"11","Suicide",0,"M",71,"White",100,"Other unspecified",2
"94723",2014,"11","Suicide",0,"F",63,"White",100,"Home",2
"94724",2014,"11","Suicide",0,"F",71,"White",100,"Home",1
"94725",2014,"11","Homicide",0,"M",17,"Black",100,"Home",1
"94726",2014,"11","Suicide",0,"M",71,"White",100,"Home",2
"94727",2014,"11","Undetermined",0,"M",13,"White",100,"Home",1
"94728",2014,"11","Suicide",0,"M",81,"White",100,"Home",3
"94729",2014,"11","Homicide",0,"M",34,"Black",100,"Other unspecified",1
"94730",2014,"12","Homicide",0,"M",23,"Black",100,"Street",2
"94731",2014,"12","Suicide",0,"F",62,"White",100,"Home",3
"94732",2014,"12","Suicide",0,"M",92,"White",100,"Home",3
"94733",2014,"11","Suicide",0,"M",20,"White",100,"Other specified",2
"94734",2014,"11","Suicide",0,"M",37,"White",100,"Home",4
"94735",2014,"12","Suicide",0,"M",23,"White",100,"Home",2
"94736",2014,"11","Accident",0,"F",69,"White",100,"Home",4
"94737",2014,"11","Suicide",0,"F",36,"White",100,"Home",3
"94738",2014,"11","Suicide",0,"M",43,"White",100,"Home",2
"94739",2014,"11","Suicide",0,"F",31,"White",100,"Other unspecified",1
"94740",2014,"11","Homicide",0,"F",44,"White",100,"Home",2
"94741",2014,"11","Homicide",0,"M",27,"Black",100,"Other specified",1
"94742",2014,"11","Suicide",0,"M",32,"White",100,"Home",2
"94743",2014,"10","Suicide",0,"M",40,"White",100,"Home",2
"94744",2014,"10","Homicide",0,"F",36,"White",100,"Home",2
"94745",2014,"12","Suicide",0,"M",47,"White",100,"Home",2
"94746",2014,"11","Suicide",0,"F",29,"White",100,"Home",4
"94747",2014,"11","Suicide",0,"M",80,"White",100,"Home",2
"94748",2014,"11","Accident",0,"M",51,"White",100,"Home",4
"94749",2014,"11","Suicide",0,"M",25,"Black",100,"Street",3
"94750",2014,"11","Homicide",0,"M",57,"Black",100,"Other specified",3
"94751",2014,"11","Suicide",0,"F",83,"White",100,"Home",1
"94752",2014,"11","Homicide",0,"M",36,"Black",100,"Home",1
"94753",2014,"12","Suicide",0,"M",50,"White",100,"Other specified",3
"94754",2014,"12","Accident",0,"M",64,"White",100,"Home",3
"94755",2014,"09","Suicide",0,"F",45,"White",100,"Home",3
"94756",2014,"12","Accident",0,"M",53,"White",100,"Other unspecified",2
"94757",2014,"12","Homicide",0,"M",16,"Black",998,"Other specified",1
"94758",2014,"11","Suicide",0,"M",21,"White",100,"Home",2
"94759",2014,"12","Homicide",0,"M",22,"Black",100,"Street",2
"94760",2014,"12","Suicide",0,"M",44,"White",998,"Home",4
"94761",2014,"11","Undetermined",0,"M",71,"White",998,"Home",2
"94762",2014,"12","Homicide",0,"M",29,"White",100,"Home",3
"94763",2014,"12","Suicide",0,"M",27,"White",100,"Home",2
"94764",2014,"12","Homicide",0,"M",38,"Black",100,"Other specified",3
"94765",2014,"12","Homicide",0,"M",37,"Black",100,"Other unspecified",2
"94766",2014,"12","Suicide",0,"M",61,"White",100,"Home",4
"94767",2014,"12","Suicide",0,"M",70,"White",100,"Home",1
"94768",2014,"12","Suicide",0,"M",34,"White",100,"Home",4
"94769",2014,"12","Homicide",0,"M",19,"White",100,"Street",2
"94770",2014,"12","Suicide",0,"M",55,"White",100,"Other specified",3
"94771",2014,"11","Accident",0,"M",40,"White",100,"Other unspecified",2
"94772",2014,"12","Suicide",0,"M",73,"White",100,"Home",4
"94773",2014,"12","Suicide",0,"M",48,"White",100,"Street",2
"94774",2014,"12","Suicide",0,"M",57,"White",100,"Home",4
"94775",2014,"12","Homicide",0,"M",38,"White",100,"Home",2
"94776",2014,"11","Undetermined",0,"M",66,"White",100,"Home",1
"94777",2014,"12","Homicide",0,"M",28,"Black",100,"Street",2
"94778",2014,"12","Homicide",0,"M",31,"Hispanic",210,"Street",2
"94779",2014,"12","Suicide",0,"M",57,"White",100,"Home",1
"94780",2014,"12","Suicide",0,"F",58,"White",100,"Home",4
"94781",2014,"11","Suicide",0,"M",69,"White",100,"Home",2
"94782",2014,"11","Homicide",0,"F",29,"Black",100,"Home",4
"94783",2014,"12","Suicide",0,"M",79,"White",100,"Other unspecified",1
"94784",2014,"12","Homicide",0,"M",22,"Black",100,"Home",2
"94785",2014,"12","Suicide",0,"M",48,"White",100,"Home",4
"94786",2014,"12","Undetermined",0,"M",50,"Black",100,"Home",1
"94787",2014,"12","Suicide",0,"F",60,"White",100,"Home",2
"94788",2014,"12","Homicide",0,"M",32,"Black",100,"Home",2
"94789",2014,"11","Homicide",0,"M",36,"White",100,"Home",1
"94790",2014,"12","Suicide",0,"M",41,"White",100,"Other unspecified",2
"94791",2014,"12","Suicide",0,"M",43,"White",100,"Home",1
"94792",2014,"12","Suicide",0,"M",69,"White",100,"Home",2
"94793",2014,"11","Suicide",0,"M",43,"White",998,"Street",5
"94794",2014,"12","Suicide",0,"M",77,"White",100,"Home",2
"94795",2014,"11","Homicide",0,"F",71,"White",100,"Home",2
"94796",2014,"11","Suicide",0,"M",28,"Black",100,"Home",1
"94797",2014,"11","Homicide",0,"M",26,"Black",100,"Home",4
"94798",2014,"11","Undetermined",0,"M",34,"White",100,"Home",1
"94799",2014,"12","Suicide",0,"M",46,"White",100,"Home",3
"94800",2014,"12","Homicide",0,"M",23,"White",100,"Home",2
"94801",2014,"12","Suicide",0,"M",57,"White",100,"Other unspecified",1
"94802",2014,"12","Suicide",0,"M",43,"White",100,"Home",2
"94803",2014,"12","Suicide",0,"F",44,"White",100,"Other unspecified",1
"94804",2014,"12","Suicide",0,"M",60,"White",100,"Home",4
"94805",2014,"12","Suicide",0,"M",47,"White",100,"School/instiution",4
"94806",2014,"12","Accident",0,"F",32,"White",100,"Home",3
"94807",2014,"12","Suicide",0,"M",46,"White",100,"Home",2
"94808",2014,"12","Suicide",0,"M",68,"White",100,"Home",4
"94809",2014,"12","Suicide",0,"M",59,"White",100,"Home",3
"94810",2014,"12","Accident",0,"M",67,"White",100,"Home",1
"94811",2014,"12","Suicide",0,"M",73,"White",100,"Home",4
"94812",2014,"12","Suicide",0,"M",52,"White",100,"Home",2
"94813",2014,"12","Homicide",0,"M",25,"Black",100,"Home",3
"94814",2014,"12","Suicide",0,"M",65,"White",100,"Home",2
"94815",2014,"12","Homicide",0,"M",44,"Black",100,"Trade/service area",3
"94816",2014,"12","Homicide",0,"M",22,"Black",100,"Home",2
"94817",2014,"11","Homicide",0,"M",21,"Black",100,"Street",1
"94818",2014,"11","Suicide",0,"M",61,"White",100,"Other specified",4
"94819",2014,"11","Suicide",0,"M",44,"White",100,"Other unspecified",2
"94820",2014,"12","Accident",0,"M",34,"White",100,"Other unspecified",3
"94821",2014,"12","Suicide",0,"M",35,"White",100,"Other unspecified",4
"94822",2014,"12","Accident",0,"F",0,"Black",100,"Other unspecified",5
"94823",2014,"12","Homicide",0,"M",18,"Black",100,"Home",2
"94824",2014,"12","Suicide",0,"M",35,"White",100,"Home",2
"94825",2014,"12","Suicide",0,"M",48,"White",100,"Home",2
"94826",2014,"11","Suicide",0,"M",30,"White",100,"Street",3
"94827",2014,"12","Suicide",0,"F",41,"White",100,"Home",2
"94828",2014,"12","Suicide",0,"M",49,"White",100,"Trade/service area",2
"94829",2014,"12","Suicide",0,"M",34,"White",100,"Home",3
"94830",2014,"12","Suicide",0,"M",38,"White",100,"Home",2
"94831",2014,"12","Suicide",0,"M",47,"White",100,"Street",1
"94832",2014,"12","Suicide",0,"M",70,"White",100,"Home",1
"94833",2014,"12","Suicide",0,"M",62,"Asian/Pacific Islander",100,"Home",2
"94834",2014,"12","Suicide",0,"M",76,"White",100,"Other unspecified",2
"94835",2014,"12","Homicide",0,"M",50,"White",100,"Other unspecified",2
"94836",2014,"12","Homicide",0,"M",33,"Black",100,"Other specified",2
"94837",2014,"12","Homicide",0,"M",33,"Black",100,"Other specified",2
"94838",2014,"11","Homicide",0,"M",38,"Black",100,"Home",2
"94839",2014,"12","Homicide",0,"M",20,"Black",100,"Street",1
"94840",2014,"12","Homicide",0,"M",19,"Black",100,"Home",1
"94841",2014,"12","Homicide",0,"F",37,"White",100,"Home",3
"94842",2014,"07","Homicide",0,"M",38,"Black",100,"Other specified",1
"94843",2014,"12","Suicide",0,"M",59,"White",100,"Other specified",2
"94844",2014,"12","Homicide",0,"M",20,"Black",100,"Home",2
"94845",2014,"09","Homicide",0,"F",23,"White",100,"Other unspecified",3
"94846",2014,"01","Suicide",0,"M",64,"White",100,"Home",4
"94847",2014,"01","Suicide",0,"M",57,"White",100,"Home",4
"94848",2014,"01","Suicide",0,"M",19,"Hispanic",210,"Home",1
"94849",2014,"01","Suicide",0,"M",53,"White",100,"Home",2
"94850",2014,"01","Suicide",0,"M",93,"White",100,"Residential institution",2
"94851",2014,"01","Suicide",0,"M",71,"White",100,"Home",2
"94852",2014,"01","Homicide",0,"M",25,"White",100,"Home",2
"94853",2014,"01","Suicide",0,"M",56,"White",100,"Home",2
"94854",2014,"01","Suicide",0,"M",28,"White",100,"Home",3
"94855",2014,"01","Homicide",1,"M",47,"White",100,NA,4
"94856",2014,"01","Suicide",0,"M",63,"White",100,"Home",5
"94857",2014,"01","Homicide",0,"M",26,"Hispanic",223,"Other specified",3
"94858",2014,"01","Suicide",0,"M",68,"White",100,"Other specified",4
"94859",2014,"01","Suicide",0,"M",15,"White",100,"Home",1
"94860",2014,"01","Homicide",0,"M",32,"White",100,"Home",2
"94861",2014,"01","Suicide",0,"M",26,"White",100,"Home",2
"94862",2014,"01","Suicide",0,"M",30,"Asian/Pacific Islander",100,"Home",3
"94863",2014,"01","Homicide",0,"F",33,"Hispanic",210,"Street",1
"94864",2014,"01","Suicide",0,"M",35,"Hispanic",210,"Other specified",1
"94865",2014,"01","Suicide",0,"M",16,"White",100,"Home",1
"94866",2014,"01","Homicide",0,"M",20,"Black",100,"Home",2
"94867",2014,"01","Homicide",0,"M",21,"Black",100,"School/instiution",2
"94868",2014,"01","Homicide",0,"M",29,"White",100,"Home",1
"94869",2014,"01","Homicide",0,"M",23,"Hispanic",210,"Street",2
"94870",2014,"01","Suicide",0,"M",31,"Asian/Pacific Islander",100,"Trade/service area",4
"94871",2014,"01","Suicide",0,"M",39,"Black",100,"Home",2
"94872",2014,"01","Suicide",0,"M",28,"White",100,"Home",2
"94873",2014,"01","Suicide",0,"M",73,"White",100,"Trade/service area",4
"94874",2014,"01","Homicide",0,"M",18,"Hispanic",210,"Home",1
"94875",2014,"01","Homicide",0,"M",19,"Hispanic",210,"Street",1
"94876",2014,"01","Suicide",0,"M",84,"White",100,"Home",2
"94877",2014,"01","Suicide",0,"M",29,"White",100,"Home",2
"94878",2014,"01","Suicide",0,"M",86,"White",100,"Other specified",4
"94879",2014,"01","Homicide",0,"M",28,"Hispanic",210,"Home",1
"94880",2014,"01","Suicide",0,"M",57,"White",100,"Home",2
"94881",2014,"01","Suicide",0,"M",82,"White",100,"Home",2
"94882",2014,"01","Homicide",0,"M",30,"Hispanic",210,"Street",1
"94883",2014,"01","Suicide",0,"M",71,"White",100,"Street",2
"94884",2014,"01","Suicide",0,"M",66,"White",100,"Home",2
"94885",2014,"01","Suicide",0,"M",51,"White",100,"Home",4
"94886",2014,"01","Suicide",0,"M",75,"White",100,"Farm",2
"94887",2014,"01","Suicide",0,"M",53,"White",100,"Other specified",4
"94888",2014,"01","Suicide",0,"M",25,"White",100,"Other specified",2
"94889",2014,"01","Suicide",0,"M",14,"White",100,"Home",1
"94890",2014,"01","Suicide",0,"M",39,"White",100,"Home",2
"94891",2014,"01","Suicide",0,"F",75,"White",100,"Home",1
"94892",2014,"01","Homicide",0,"M",35,"White",100,"Home",3
"94893",2014,"01","Suicide",0,"M",35,"White",100,"Home",2
"94894",2014,"01","Suicide",0,"M",71,"White",100,"Home",4
"94895",2014,"01","Homicide",0,"M",79,"White",100,"Home",3
"94896",2014,"01","Suicide",0,"M",36,"Hispanic",210,"Home",1
"94897",2014,"01","Suicide",0,"F",54,"White",100,"Home",3
"94898",2014,"01","Suicide",0,"F",46,"White",100,"Home",3
"94899",2014,"01","Suicide",0,"M",46,"White",100,"Home",3
"94900",2014,"01","Suicide",0,"M",53,"White",100,"Home",3
"94901",2014,"01","Suicide",0,"F",51,"White",100,"Other specified",3
"94902",2014,"01","Suicide",0,"M",36,"Hispanic",210,"Home",2
"94903",2014,"01","Suicide",0,"F",40,"White",100,"Home",4
"94904",2014,"01","Homicide",0,"F",90,"Black",100,"Home",2
"94905",2014,"01","Suicide",0,"M",29,"White",100,"Home",3
"94906",2014,"01","Suicide",0,"F",22,"White",100,"Other specified",2
"94907",2014,"01","Homicide",0,"M",38,"Hispanic",226,"Home",1
"94908",2014,"01","Homicide",0,"M",39,"White",100,"Other specified",2
"94909",2014,"01","Suicide",0,"M",44,"Hispanic",210,"Home",2
"94910",2014,"01","Suicide",0,"M",62,"White",100,"Home",2
"94911",2014,"01","Suicide",0,"M",79,"White",100,"Home",4
"94912",2014,"01","Suicide",0,"M",42,"White",100,"Home",2
"94913",2014,"01","Suicide",0,"F",49,"White",100,"Home",4
"94914",2014,"01","Suicide",0,"M",81,"White",100,"Home",4
"94915",2014,"01","Homicide",0,"M",33,"Hispanic",210,"Home",2
"94916",2014,"01","Homicide",0,"M",48,"Black",100,"School/instiution",2
"94917",2014,"01","Suicide",0,"M",57,"White",100,"Home",1
"94918",2014,"01","Suicide",0,"M",56,"White",100,"Home",3
"94919",2014,"01","Suicide",0,"M",38,"White",100,"Other specified",4
"94920",2014,"01","Suicide",0,"M",30,"White",100,"Home",3
"94921",2014,"01","Suicide",0,"M",63,"White",100,"Trade/service area",3
"94922",2014,"01","Suicide",0,"M",54,"White",100,"Home",3
"94923",2014,"01","Suicide",0,"M",20,"Hispanic",210,"Home",2
"94924",2014,"01","Suicide",0,"M",12,"White",100,"Home",1
"94925",2014,"01","Suicide",0,"M",61,"Hispanic",210,"Home",3
"94926",2014,"01","Suicide",0,"M",50,"Black",100,"Trade/service area",4
"94927",2014,"01","Suicide",0,"M",46,"White",100,"Home",3
"94928",2014,"01","Suicide",0,"M",24,"White",100,"Other specified",2
"94929",2014,"01","Suicide",0,"M",70,"White",100,"Home",3
"94930",2014,"01","Suicide",0,"M",38,"White",100,"Home",4
"94931",2014,"01","Homicide",0,"M",31,"Black",100,"Trade/service area",1
"94932",2014,"01","Suicide",0,"M",60,"White",100,"Home",3
"94933",2014,"01","Suicide",0,"M",38,"White",100,"Home",2
"94934",2014,"01","Suicide",0,"M",16,"White",100,"Home",1
"94935",2014,"01","Homicide",0,"M",18,"Black",100,"Home",2
"94936",2014,"01","Suicide",0,"M",22,"White",100,"Other unspecified",4
"94937",2014,"01","Homicide",0,"M",23,"Hispanic",210,"Street",1
"94938",2014,"01","Suicide",0,"M",73,"Hispanic",210,"Farm",1
"94939",2014,"01","Undetermined",0,"M",25,"Hispanic",210,"Other unspecified",3
"94940",2014,"01","Accident",0,"F",50,"White",100,"Home",2
"94941",2014,"01","Suicide",0,"M",33,"White",100,"Home",2
"94942",2014,"01","Suicide",0,"M",80,"White",100,"Home",1
"94943",2014,"01","Suicide",0,"M",23,"White",100,"Home",3
"94944",2014,"01","Homicide",0,"M",20,"Hispanic",210,"School/instiution",1
"94945",2014,"01","Suicide",0,"M",23,"Black",100,"Home",2
"94946",2014,"01","Suicide",0,"M",43,"White",100,"Home",4
"94947",2014,"01","Homicide",0,"M",18,"White",100,"Street",2
"94948",2014,"01","Suicide",0,"M",61,"White",100,"Other specified",3
"94949",2014,"01","Suicide",0,"M",80,"White",100,"Home",3
"94950",2014,"01","Homicide",0,"M",34,"Black",100,"Home",3
"94951",2014,"01","Suicide",0,"M",62,"White",100,"Home",4
"94952",2014,"01","Suicide",0,"M",20,"White",100,"Other specified",3
"94953",2014,"01","Homicide",0,"M",26,"Black",100,"Other specified",3
"94954",2014,"01","Suicide",0,"F",16,"White",100,"Home",1
"94955",2014,"01","Homicide",0,"M",35,"Asian/Pacific Islander",100,"Home",4
"94956",2014,"01","Suicide",0,"F",34,"Hispanic",210,"Other unspecified",3
"94957",2014,"01","Suicide",0,"F",16,"White",100,"Home",1
"94958",2014,"01","Suicide",0,"M",53,"White",100,"Other specified",4
"94959",2014,"01","Suicide",0,"F",75,"White",100,"Home",2
"94960",2014,"01","Suicide",0,"M",26,"Hispanic",239,"Home",4
"94961",2014,"01","Homicide",0,"M",32,"Black",100,"School/instiution",1
"94962",2014,"01","Suicide",0,"M",39,"White",100,"Home",4
"94963",2014,"01","Suicide",0,"M",61,"White",100,"Home",2
"94964",2014,"01","Suicide",0,"M",66,"White",100,"Home",3
"94965",2014,"01","Suicide",0,"F",51,"White",100,"Other specified",2
"94966",2014,"01","Suicide",0,"M",31,"Hispanic",281,"Home",2
"94967",2014,"01","Homicide",0,"M",23,"Hispanic",210,"School/instiution",2
"94968",2014,"01","Homicide",0,"M",28,"Black",100,"Home",1
"94969",2014,"01","Homicide",0,"M",27,"Black",100,"Home",2
"94970",2014,"01","Suicide",0,"F",67,"White",100,"Farm",3
"94971",2014,"01","Suicide",0,"M",78,"White",100,"Home",4
"94972",2014,"01","Suicide",0,"M",24,"Black",100,"Other unspecified",5
"94973",2014,"01","Suicide",0,"F",32,"Black",100,"Home",4
"94974",2014,"01","Suicide",0,"M",32,"White",100,"Home",2
"94975",2014,"01","Suicide",0,"M",56,"White",100,"Home",2
"94976",2014,"01","Accident",0,"M",40,"Black",100,"Home",1
"94977",2014,"01","Accident",0,"M",68,"White",100,"Farm",3
"94978",2014,"01","Suicide",0,"M",88,"White",100,"Home",4
"94979",2014,"01","Homicide",0,"M",28,"Black",100,"Home",3
"94980",2014,"01","Suicide",0,"F",24,"Hispanic",210,"Home",2
"94981",2014,"01","Homicide",0,"M",49,"Hispanic",225,"Other specified",4
"94982",2014,"01","Homicide",0,"F",4,"Hispanic",237,"Home",1
"94983",2014,"01","Suicide",0,"F",26,"Black",100,"Home",2
"94984",2014,"01","Suicide",0,"F",47,"White",100,"Home",2
"94985",2014,"01","Homicide",0,"F",9,"Hispanic",237,"Home",1
"94986",2014,"01","Suicide",0,"M",43,"White",100,"Home",3
"94987",2014,"01","Homicide",0,"F",55,"White",100,"Home",2
"94988",2014,"01","Suicide",0,"M",33,"Black",100,"Home",4
"94989",2014,"01","Suicide",0,"M",48,"White",100,"Home",3
"94990",2014,"01","Suicide",0,"M",22,"Hispanic",210,"Home",1
"94991",2014,"01","Homicide",0,"M",35,"Hispanic",210,"Home",1
"94992",2014,"01","Suicide",0,"M",25,"Hispanic",281,"Home",2
"94993",2014,"01","Homicide",0,"F",42,"White",100,"Home",4
"94994",2014,"01","Homicide",0,"M",20,"Black",100,"Street",3
"94995",2014,"01","Suicide",0,"M",88,"White",100,"Home",2
"94996",2014,"01","Homicide",0,"M",33,"White",100,"Street",2
"94997",2014,"01","Suicide",0,"M",46,"White",100,"Industrial/construction",3
"94998",2014,"01","Suicide",0,"M",70,"White",100,"Home",2
"94999",2014,"01","Suicide",0,"M",40,"White",100,"Home",2
"95000",2014,"01","Suicide",0,"M",33,"White",100,"Home",4
"95001",2014,"01","Homicide",0,"M",23,"Hispanic",210,"Street",2
"95002",2014,"01","Suicide",0,"M",41,"White",100,"Other specified",2
"95003",2014,"01","Suicide",0,"M",86,"White",100,"Home",3
"95004",2014,"01","Suicide",0,"M",25,"White",100,"Home",3
"95005",2014,"01","Suicide",0,"M",41,"White",100,"Trade/service area",3
"95006",2014,"01","Suicide",0,"M",57,"White",100,"Street",2
"95007",2014,"01","Suicide",0,"M",25,"Hispanic",282,"Home",4
"95008",2014,"01","Homicide",0,"F",30,"White",100,"Home",3
"95009",2014,"01","Homicide",0,"M",24,"Hispanic",210,"Other specified",1
"95010",2014,"01","Homicide",0,"M",24,"Black",100,"Other specified",1
"95011",2014,"01","Suicide",0,"M",31,"White",100,"Home",4
"95012",2014,"01","Suicide",0,"M",30,"Hispanic",210,"Other specified",2
"95013",2014,"01","Homicide",0,"F",21,"White",100,"Home",2
"95014",2014,"01","Suicide",0,"F",15,"White",100,"Home",1
"95015",2014,"01","Homicide",0,"M",24,"Hispanic",210,"Street",1
"95016",2014,"01","Suicide",0,"M",56,"White",100,"Home",3
"95017",2014,"01","Homicide",0,"M",55,"Hispanic",210,"Home",1
"95018",2014,"01","Homicide",0,"M",34,"Hispanic",210,"Home",2
"95019",2014,"01","Suicide",0,"M",23,"White",100,"Home",4
"95020",2014,"01","Suicide",0,"M",64,"White",100,"Home",2
"95021",2014,"01","Suicide",0,"M",61,"White",100,"Home",3
"95022",2014,"01","Suicide",0,"M",15,"Black",100,"Home",1
"95023",2014,"01","Suicide",0,"M",78,"White",100,"Home",1
"95024",2014,"01","Suicide",0,"M",19,"White",100,"Home",2
"95025",2014,"02","Homicide",0,"M",22,"Hispanic",210,"School/instiution",2
"95026",2014,"01","Suicide",0,"M",31,"White",100,"Street",2
"95027",2014,"01","Suicide",0,"M",24,"Black",100,"Home",2
"95028",2014,"01","Homicide",0,"M",37,"Black",100,"Other specified",2
"95029",2014,"01","Homicide",0,"F",35,"White",100,"Other specified",2
"95030",2014,"01","Suicide",0,"M",52,"White",100,"Street",2
"95031",2014,"01","Suicide",0,"M",56,"White",100,"Home",4
"95032",2014,"01","Suicide",0,"M",20,"White",100,"Home",2
"95033",2014,"02","Suicide",0,"M",49,"White",100,"Farm",3
"95034",2014,"01","Suicide",0,"M",70,"White",100,"Other specified",3
"95035",2014,"01","Suicide",0,"M",66,"White",100,"Home",2
"95036",2014,"01","Suicide",0,"M",79,"White",100,"Home",2
"95037",2014,"01","Suicide",0,"M",38,"White",100,"Home",2
"95038",2014,"01","Suicide",0,"M",87,"White",100,"Home",1
"95039",2014,"01","Suicide",0,"M",22,"Hispanic",210,"Home",2
"95040",2014,"01","Suicide",0,"M",20,"Asian/Pacific Islander",100,"Trade/service area",2
"95041",2014,"01","Suicide",0,"M",29,"White",100,"Home",3
"95042",2014,"01","Homicide",0,"M",48,"White",100,"Home",3
"95043",2014,"01","Homicide",0,"M",24,"Black",100,"Home",1
"95044",2014,"02","Homicide",0,"M",32,"Hispanic",210,"Home",1
"95045",2014,"02","Suicide",0,"F",30,"White",100,"Home",2
"95046",2014,"01","Suicide",0,"M",26,"Hispanic",210,"Home",3
"95047",2014,"01","Homicide",0,"M",20,"Black",100,"Home",2
"95048",2014,"01","Homicide",0,"M",31,"Hispanic",210,"Home",2
"95049",2014,"01","Suicide",0,"M",55,"White",100,"Home",3
"95050",2014,"02","Accident",0,"M",37,"White",100,"Other specified",3
"95051",2014,"02","Suicide",0,"M",51,"White",100,"Home",2
"95052",2014,"02","Suicide",0,"M",82,"White",100,"Street",2
"95053",2014,"02","Homicide",0,"F",36,"White",100,"Other specified",1
"95054",2014,"01","Suicide",0,"M",32,"White",100,"Other unspecified",2
"95055",2014,"01","Suicide",0,"M",69,"White",100,"Other specified",3
"95056",2014,"01","Homicide",0,"F",24,"Hispanic",223,"Home",1
"95057",2014,"01","Homicide",0,"F",26,"Hispanic",210,"School/instiution",3
"95058",2014,"02","Suicide",0,"M",55,"White",100,"Home",1
"95059",2014,"01","Homicide",0,"M",30,"Hispanic",210,"Trade/service area",1
"95060",2014,"01","Suicide",0,"F",39,"White",100,"Home",2
"95061",2014,"01","Suicide",0,"F",42,"White",100,"Home",4
"95062",2014,"01","Suicide",0,"M",49,"Black",100,"Home",2
"95063",2014,"01","Suicide",0,"F",37,"White",100,"Other specified",2
"95064",2014,"02","Suicide",0,"M",43,"Black",100,"Street",2
"95065",2014,"01","Homicide",0,"M",45,"White",100,"Home",3
"95066",2014,"01","Homicide",0,"M",20,"Hispanic",210,"Other specified",2
"95067",2014,"01","Homicide",0,"M",32,"Hispanic",226,"Home",1
"95068",2014,"01","Suicide",0,"M",73,"White",100,"Home",3
"95069",2014,"02","Homicide",0,"M",41,"Hispanic",210,"Other specified",1
"95070",2014,"02","Suicide",0,"F",58,"White",100,"Home",2
"95071",2014,"02","Suicide",0,"M",54,"White",100,"Home",2
"95072",2014,"02","Homicide",0,"F",20,"Hispanic",210,"Home",2
"95073",2014,"02","Suicide",0,"M",66,"White",100,"Other specified",3
"95074",2014,"02","Homicide",0,"M",30,"Hispanic",210,"Other specified",1
"95075",2014,"02","Homicide",0,"F",21,"Black",100,"Home",3
"95076",2014,"02","Suicide",0,"M",17,"White",100,"Street",1
"95077",2014,"02","Homicide",0,"M",32,"Black",100,"Home",2
"95078",2014,"02","Homicide",0,"F",46,"White",100,"Home",3
"95079",2014,"02","Suicide",0,"M",68,"White",100,"Home",4
"95080",2014,"02","Suicide",0,"M",84,"White",100,"Home",2
"95081",2014,"02","Suicide",0,"M",24,"White",100,"Home",2
"95082",2014,"02","Suicide",0,"M",29,"White",100,"Home",1
"95083",2014,"02","Suicide",0,"F",48,"White",100,"Home",2
"95084",2014,"01","Suicide",0,"M",92,"White",100,"Home",2
"95085",2014,"02","Suicide",0,"M",72,"White",100,"Home",3
"95086",2014,"01","Accident",0,"M",89,"White",100,"Home",2
"95087",2014,"01","Suicide",0,"M",78,"White",100,"Home",5
"95088",2014,"01","Accident",0,"M",55,"White",100,"Industrial/construction",1
"95089",2014,"01","Homicide",0,"M",54,"White",100,"Street",3
